evidence_span_id,gold_resource_area,gold_is_determination,gold_determination_class,gold_determination_scope,gold_primary_threshold_type,gold_primary_threshold_status,gold_mitigation_link,gold_evidence_span_ok,gold_needs_human_review,gold_notes,labeler,labeler_confidence
7861cdca5e4baf12932d3c0bee68540ce9c823467a553b9ea309d198d1d1eb98,public_health,TRUE,less_than_significant,resource_specific,none,,FALSE,TRUE,FALSE,,codex,high
940517e814b48c1865196b1451d994107c9f3e91e9cbd82574014d5145e425d7,land_use,TRUE,less_than_significant_with_mitigation,alternative_specific,none,,TRUE,TRUE,FALSE,Conclusion appears dependent on committed mitigation or mitigation measures.; Window also contains a different lower-severity conclusion for the same resource.; Window also contains a different lower-severity conclusion for the same resource.; Window also contains a different lower-severity conclusion for the same resource.,codex,medium
08df0f7402a0992d504ec886f31e896c5fb4bd3320adbbc2ec352f17b76f3ce6,air_quality,TRUE,less_than_significant,resource_specific,other_quantitative,does_not_exceed,FALSE,TRUE,FALSE,Determination is tied to a regulatory or quantitative threshold in the evidence text.,codex,high
08df0f7402a0992d504ec886f31e896c5fb4bd3320adbbc2ec352f17b76f3ce6,transportation,TRUE,less_than_significant,resource_specific,other_quantitative,does_not_exceed,FALSE,TRUE,FALSE,Determination is tied to a regulatory or quantitative threshold in the evidence text.,codex,high
5cc020293c162c113b70bf22b12cd6e124cbba166bb055c1550eb1f6ab1678d1,noise,TRUE,significant_unavoidable,resource_specific,other_quantitative,mitigated_below,TRUE,TRUE,FALSE,Evidence states significant impact remains unavoidable/not fully mitigable.; Window also contains a different lower-severity conclusion for the same resource.; Window also contains a different lower-severity conclusion for the same resource.,codex,medium
a73520b1c071eb0e849b1d881737ecd80f20989c46ca407eba68c1a842d30963,water,TRUE,no_significant_impact,resource_specific,none,,FALSE,TRUE,FALSE,,codex,high
71f262e5db43107304d96b6ba06a9d074bb3c8bfb7d1aa60adbf719b22e47b71,water,TRUE,significant_adverse,alternative_specific,none,,TRUE,TRUE,FALSE,Evidence states a significant adverse/significant impact for this resource.; Window also contains a different lower-severity conclusion for the same resource.; Window also contains a different lower-severity conclusion for the same resource.; Window also contains a different lower-severity conclusion for the same resource.; Window also contains a different lower-severity conclusion for the same resource.; Window also contains a different lower-severity conclusion for the same resource.; Window also contains a different lower-severity conclusion for the same resource.; Window also contains a different lower-severity conclusion for the same resource.,codex,medium
71f262e5db43107304d96b6ba06a9d074bb3c8bfb7d1aa60adbf719b22e47b71,biological,TRUE,less_than_significant,alternative_specific,none,,FALSE,TRUE,FALSE,,codex,high
71f262e5db43107304d96b6ba06a9d074bb3c8bfb7d1aa60adbf719b22e47b71,soils_geology,TRUE,significant_adverse,alternative_specific,none,,TRUE,TRUE,FALSE,Evidence states a significant adverse/significant impact for this resource.; Window also contains a different lower-severity conclusion for the same resource.; Window also contains a different lower-severity conclusion for the same resource.; Window also contains a different lower-severity conclusion for the same resource.; Window also contains a different lower-severity conclusion for the same resource.; Window also contains a different lower-severity conclusion for the same resource.,codex,medium
71f262e5db43107304d96b6ba06a9d074bb3c8bfb7d1aa60adbf719b22e47b71,land_use,TRUE,less_than_significant,alternative_specific,none,,FALSE,TRUE,FALSE,,codex,high
71f262e5db43107304d96b6ba06a9d074bb3c8bfb7d1aa60adbf719b22e47b71,public_health,TRUE,significant_adverse,alternative_specific,none,,TRUE,TRUE,FALSE,Evidence states a significant adverse/significant impact for this resource.; Window also contains a different lower-severity conclusion for the same resource.,codex,medium
bc5df3fd8c50eaa31fae63cd7f54f48ff934f43364051ed6f10588618a97670c,biological,TRUE,less_than_significant,alternative_specific,none,,FALSE,TRUE,FALSE,,codex,high
bc5df3fd8c50eaa31fae63cd7f54f48ff934f43364051ed6f10588618a97670c,visual,TRUE,less_than_significant,resource_specific,visual_vrm,unknown,FALSE,TRUE,FALSE,Determination is tied to a regulatory or quantitative threshold in the evidence text.,codex,high
0beb0475a6c6ad102ff25ce7d3ab58a9c01e38960b2cbd10608097fcec6aa3a2,socioeconomic,TRUE,less_than_significant,resource_specific,none,,FALSE,TRUE,FALSE,,codex,high
0beb0475a6c6ad102ff25ce7d3ab58a9c01e38960b2cbd10608097fcec6aa3a2,public_health,TRUE,less_than_significant,resource_specific,none,,FALSE,TRUE,FALSE,,codex,high
67c2b79d374bd702e9a460dd1e201222805851e17d8aecc1547684211ff88cf6,air_quality,TRUE,significant_adverse,resource_specific,none,,FALSE,TRUE,FALSE,Evidence states a significant adverse/significant impact for this resource.; Window also contains a different lower-severity conclusion for the same resource.; Window also contains a different lower-severity conclusion for the same resource.,codex,medium
67c2b79d374bd702e9a460dd1e201222805851e17d8aecc1547684211ff88cf6,climate_ghg,TRUE,significant_adverse,resource_specific,none,,FALSE,TRUE,FALSE,Evidence states a significant adverse/significant impact for this resource.; Window also contains a different lower-severity conclusion for the same resource.; Window also contains a different lower-severity conclusion for the same resource.,codex,medium
67c2b79d374bd702e9a460dd1e201222805851e17d8aecc1547684211ff88cf6,biological,TRUE,significant_adverse,resource_specific,other_quantitative,mitigated_below,TRUE,TRUE,FALSE,Evidence states a significant adverse/significant impact for this resource.,codex,high
92de0fef8c9fe4e87b14d8505aba728bb3ee8ca00e5c5101bee98e9eb4439f0d,water,TRUE,less_than_significant,resource_specific,none,,FALSE,TRUE,FALSE,,codex,high
92de0fef8c9fe4e87b14d8505aba728bb3ee8ca00e5c5101bee98e9eb4439f0d,biological,TRUE,less_than_significant,resource_specific,none,,FALSE,TRUE,FALSE,,codex,high
92de0fef8c9fe4e87b14d8505aba728bb3ee8ca00e5c5101bee98e9eb4439f0d,soils_geology,TRUE,no_significant_impact,alternative_specific,none,,FALSE,TRUE,FALSE,,codex,high
92de0fef8c9fe4e87b14d8505aba728bb3ee8ca00e5c5101bee98e9eb4439f0d,noise,TRUE,no_significant_impact,alternative_specific,none,,FALSE,TRUE,FALSE,,codex,high
445e815b3d38002c56562d79a1f3c45fec6f23d42badffbbbf0cd7ac6a9dac96,biological,TRUE,less_than_significant,resource_specific,none,,FALSE,TRUE,FALSE,,codex,high
9a98b98b366b4fbc8c1297f4e8fa95f3deb8b1ba7bba300eca9ec5f5c1c0da38,air_quality,TRUE,significant_adverse,resource_specific,NAAQS,exceeds,FALSE,TRUE,FALSE,Evidence states a significant adverse/significant impact for this resource.; Window also contains a different lower-severity conclusion for the same resource.,codex,medium
9a98b98b366b4fbc8c1297f4e8fa95f3deb8b1ba7bba300eca9ec5f5c1c0da38,climate_ghg,TRUE,significant_adverse,resource_specific,other_quantitative,exceeds,FALSE,TRUE,FALSE,Evidence states a significant adverse/significant impact for this resource.; Window also contains a different lower-severity conclusion for the same resource.,codex,medium
9a98b98b366b4fbc8c1297f4e8fa95f3deb8b1ba7bba300eca9ec5f5c1c0da38,cultural,TRUE,significant_unavoidable,resource_specific,none,,TRUE,TRUE,FALSE,Evidence states significant impact remains unavoidable/not fully mitigable.; Window also contains a different lower-severity conclusion for the same resource.; Window also contains a different lower-severity conclusion for the same resource.,codex,medium
9a98b98b366b4fbc8c1297f4e8fa95f3deb8b1ba7bba300eca9ec5f5c1c0da38,noise,TRUE,less_than_significant,resource_specific,other_quantitative,unknown,FALSE,TRUE,FALSE,Determination is tied to a regulatory or quantitative threshold in the evidence text.,codex,high
9a98b98b366b4fbc8c1297f4e8fa95f3deb8b1ba7bba300eca9ec5f5c1c0da38,transportation,TRUE,significant_unavoidable,resource_specific,none,,TRUE,TRUE,FALSE,Evidence states significant impact remains unavoidable/not fully mitigable.; Window also contains a different lower-severity conclusion for the same resource.,codex,medium
9a98b98b366b4fbc8c1297f4e8fa95f3deb8b1ba7bba300eca9ec5f5c1c0da38,socioeconomic,TRUE,significant_unavoidable,resource_specific,none,,TRUE,TRUE,FALSE,Evidence states significant impact remains unavoidable/not fully mitigable.,codex,high
9a98b98b366b4fbc8c1297f4e8fa95f3deb8b1ba7bba300eca9ec5f5c1c0da38,visual,TRUE,significant_unavoidable,resource_specific,none,,TRUE,TRUE,FALSE,Evidence states significant impact remains unavoidable/not fully mitigable.; Window also contains a different lower-severity conclusion for the same resource.,codex,medium
823716d79e236b8c11200f35d82728c54bdbf7b6699bbfb8bca9d08c3aecd701,water,TRUE,less_than_significant,alternative_specific,none,,FALSE,TRUE,FALSE,,codex,high
823716d79e236b8c11200f35d82728c54bdbf7b6699bbfb8bca9d08c3aecd701,biological,TRUE,no_significant_impact,alternative_specific,none,,FALSE,TRUE,FALSE,,codex,high
1fc4892cd505be9c666aeb4c2567c6e13aac9394a0fe79daf84e4683ee9ab0a3,biological,TRUE,less_than_significant_with_mitigation,alternative_specific,none,,TRUE,TRUE,FALSE,Conclusion appears dependent on committed mitigation or mitigation measures.,codex,high
1fc4892cd505be9c666aeb4c2567c6e13aac9394a0fe79daf84e4683ee9ab0a3,cultural,TRUE,less_than_significant,resource_specific,other_quantitative,does_not_exceed,FALSE,TRUE,FALSE,Determination is tied to a regulatory or quantitative threshold in the evidence text.,codex,high
1fc4892cd505be9c666aeb4c2567c6e13aac9394a0fe79daf84e4683ee9ab0a3,soils_geology,TRUE,less_than_significant,alternative_specific,none,,FALSE,TRUE,FALSE,,codex,high
1fc4892cd505be9c666aeb4c2567c6e13aac9394a0fe79daf84e4683ee9ab0a3,land_use,TRUE,less_than_significant,alternative_specific,none,,FALSE,TRUE,FALSE,,codex,high
1fc4892cd505be9c666aeb4c2567c6e13aac9394a0fe79daf84e4683ee9ab0a3,socioeconomic,TRUE,significant_adverse,alternative_specific,none,,FALSE,TRUE,FALSE,Evidence states a significant adverse/significant impact for this resource.; Window also contains a different lower-severity conclusion for the same resource.; Window also contains a different lower-severity conclusion for the same resource.; Window also contains a different lower-severity conclusion for the same resource.,codex,medium
1fc4892cd505be9c666aeb4c2567c6e13aac9394a0fe79daf84e4683ee9ab0a3,public_health,TRUE,less_than_significant,alternative_specific,none,,FALSE,TRUE,FALSE,,codex,high
6bd61619fec6cd5eb0bb43c701335c8f9a733f540423902c4c58adfbad1fbf3c,water,TRUE,less_than_significant,resource_specific,wetland_floodplain,unknown,FALSE,TRUE,FALSE,Determination is tied to a regulatory or quantitative threshold in the evidence text.,codex,high
6bd61619fec6cd5eb0bb43c701335c8f9a733f540423902c4c58adfbad1fbf3c,biological,TRUE,less_than_significant,resource_specific,none,,FALSE,TRUE,FALSE,,codex,high
57428f440ce88f77b9cd5dedd641eeeef8a35c851bcf1161478534630ac0d5c5,cultural,TRUE,less_than_significant,resource_specific,none,,FALSE,TRUE,FALSE,,codex,high
c657b45a78ea14f2f447a8765223a9f7dbb2a8383d24f3d2dbd629dcb1c90030,water,TRUE,less_than_significant,resource_specific,none,,FALSE,TRUE,FALSE,,codex,high
c657b45a78ea14f2f447a8765223a9f7dbb2a8383d24f3d2dbd629dcb1c90030,soils_geology,TRUE,less_than_significant,resource_specific,none,,FALSE,TRUE,FALSE,,codex,high
c657b45a78ea14f2f447a8765223a9f7dbb2a8383d24f3d2dbd629dcb1c90030,transportation,TRUE,less_than_significant,resource_specific,none,,FALSE,TRUE,FALSE,,codex,high
f5a95fc9e56f05292d35b7bd7b417d3bb854a00b2d63d419f8913d36140809b6,public_health,TRUE,less_than_significant_with_mitigation,alternative_specific,none,,TRUE,TRUE,FALSE,Conclusion appears dependent on committed mitigation or mitigation measures.,codex,high
1f08878712a01069bcf61629559425fa8d1e5cc6fbc97e583bdcb78155b29d3b,biological,TRUE,less_than_significant,resource_specific,other_quantitative,unknown,FALSE,TRUE,FALSE,Determination is tied to a regulatory or quantitative threshold in the evidence text.,codex,high
1f08878712a01069bcf61629559425fa8d1e5cc6fbc97e583bdcb78155b29d3b,public_health,TRUE,less_than_significant,resource_specific,other_quantitative,unknown,FALSE,TRUE,FALSE,Determination is tied to a regulatory or quantitative threshold in the evidence text.,codex,high
4d6fcb996e878327e12822505d4cfe9cd186c293c8d974509a33605633e08061,water,TRUE,less_than_significant,resource_specific,none,,FALSE,TRUE,FALSE,,codex,high
4d6fcb996e878327e12822505d4cfe9cd186c293c8d974509a33605633e08061,biological,TRUE,less_than_significant,resource_specific,none,,FALSE,TRUE,FALSE,,codex,high
4d6fcb996e878327e12822505d4cfe9cd186c293c8d974509a33605633e08061,noise,TRUE,less_than_significant,resource_specific,none,,FALSE,TRUE,FALSE,,codex,high
4d6fcb996e878327e12822505d4cfe9cd186c293c8d974509a33605633e08061,transportation,TRUE,less_than_significant,resource_specific,none,,FALSE,TRUE,FALSE,,codex,high
4d6fcb996e878327e12822505d4cfe9cd186c293c8d974509a33605633e08061,land_use,TRUE,less_than_significant,resource_specific,none,,FALSE,TRUE,FALSE,,codex,high
e07d9fc07f7dccc1efe88eda8c7d1c1a3117447c492723e514d76acedaf136ca,land_use,TRUE,less_than_significant,alternative_specific,none,,FALSE,TRUE,FALSE,,codex,high
3d9bd3ba0d68eac07155762c53ecd39ba78ee8b5e01a7da290d4ac2c2e292dae,cultural,TRUE,less_than_significant,threshold_specific,NHPA_adverse_effect,unknown,FALSE,TRUE,FALSE,Determination is tied to a regulatory or quantitative threshold in the evidence text.,codex,high
77794a20d2b8d90d5d319eccd528a115026d7bf3adeb6a8dae07b8be2acb0fd0,water,TRUE,less_than_significant,alternative_specific,none,,FALSE,TRUE,FALSE,,codex,high
77794a20d2b8d90d5d319eccd528a115026d7bf3adeb6a8dae07b8be2acb0fd0,soils_geology,TRUE,less_than_significant,alternative_specific,none,,FALSE,TRUE,FALSE,,codex,high
77794a20d2b8d90d5d319eccd528a115026d7bf3adeb6a8dae07b8be2acb0fd0,public_health,TRUE,less_than_significant,alternative_specific,none,,FALSE,TRUE,FALSE,,codex,high
83356fd44f4ed16c04bb2acd6def5b0d35e6c5e0b03872e0df7e73ae179acdbf,water,TRUE,less_than_significant,alternative_specific,wetland_floodplain,unknown,FALSE,TRUE,FALSE,Determination is tied to a regulatory or quantitative threshold in the evidence text.,codex,high
39ab4740891c2cb318aeb68947b099923cc012b5b1944466d47aad893d5a4147,biological,TRUE,significant_adverse,resource_specific,none,,TRUE,TRUE,FALSE,Evidence states a significant adverse/significant impact for this resource.,codex,high
39ab4740891c2cb318aeb68947b099923cc012b5b1944466d47aad893d5a4147,noise,TRUE,less_than_significant,resource_specific,none,,FALSE,TRUE,FALSE,,codex,high
39ab4740891c2cb318aeb68947b099923cc012b5b1944466d47aad893d5a4147,land_use,TRUE,less_than_significant,alternative_specific,other_quantitative,unknown,FALSE,TRUE,FALSE,Determination is tied to a regulatory or quantitative threshold in the evidence text.,codex,high
a1c27d2ef3bc81c80168a9bfb49ca26342683e07a939ed52d938fef97a33704e,biological,TRUE,less_than_significant,alternative_specific,none,,FALSE,TRUE,FALSE,,codex,high
a1c27d2ef3bc81c80168a9bfb49ca26342683e07a939ed52d938fef97a33704e,noise,TRUE,less_than_significant,alternative_specific,none,,FALSE,TRUE,FALSE,,codex,high
a1c27d2ef3bc81c80168a9bfb49ca26342683e07a939ed52d938fef97a33704e,transportation,TRUE,less_than_significant,alternative_specific,none,,FALSE,TRUE,FALSE,,codex,high
a1c27d2ef3bc81c80168a9bfb49ca26342683e07a939ed52d938fef97a33704e,land_use,TRUE,less_than_significant,alternative_specific,none,,FALSE,TRUE,FALSE,,codex,high
a1c27d2ef3bc81c80168a9bfb49ca26342683e07a939ed52d938fef97a33704e,socioeconomic,TRUE,less_than_significant,alternative_specific,none,,FALSE,TRUE,FALSE,,codex,high
a1c27d2ef3bc81c80168a9bfb49ca26342683e07a939ed52d938fef97a33704e,visual,TRUE,less_than_significant,alternative_specific,none,,FALSE,TRUE,FALSE,,codex,high
4fccf6225e3767a33390f71c2fecaa6b4bae860f06ae3b66f98e59deb23a9932,water,TRUE,less_than_significant,resource_specific,none,,FALSE,TRUE,FALSE,,codex,high
4fccf6225e3767a33390f71c2fecaa6b4bae860f06ae3b66f98e59deb23a9932,socioeconomic,TRUE,less_than_significant,resource_specific,none,,FALSE,TRUE,FALSE,,codex,high
3e4ee57bedad61e8135463c711bb92e45379bbf52d6bbc9488f11ce60d9cda81,water,TRUE,less_than_significant,resource_specific,none,,FALSE,TRUE,FALSE,,codex,high
3e4ee57bedad61e8135463c711bb92e45379bbf52d6bbc9488f11ce60d9cda81,socioeconomic,TRUE,less_than_significant,resource_specific,none,,FALSE,TRUE,FALSE,,codex,high
97e0ea1a81d97ee9f86fe40c5c5328954148b999e816b617147e88b2b38b16b8,water,TRUE,less_than_significant,alternative_specific,none,,FALSE,TRUE,FALSE,,codex,high
97e0ea1a81d97ee9f86fe40c5c5328954148b999e816b617147e88b2b38b16b8,soils_geology,TRUE,less_than_significant,alternative_specific,none,,FALSE,TRUE,FALSE,,codex,high
b05814b94677149a6ced8c327a06637c88e424a6fd23a77ea32cb52f8a436beb,air_quality,TRUE,less_than_significant,alternative_specific,none,,FALSE,TRUE,FALSE,,codex,high
b05814b94677149a6ced8c327a06637c88e424a6fd23a77ea32cb52f8a436beb,water,TRUE,less_than_significant,alternative_specific,none,,FALSE,TRUE,FALSE,,codex,high
b05814b94677149a6ced8c327a06637c88e424a6fd23a77ea32cb52f8a436beb,soils_geology,TRUE,less_than_significant,alternative_specific,none,,FALSE,TRUE,FALSE,,codex,high
b05814b94677149a6ced8c327a06637c88e424a6fd23a77ea32cb52f8a436beb,noise,TRUE,less_than_significant,alternative_specific,none,,FALSE,TRUE,FALSE,,codex,high
b05814b94677149a6ced8c327a06637c88e424a6fd23a77ea32cb52f8a436beb,land_use,TRUE,less_than_significant,alternative_specific,none,,FALSE,TRUE,FALSE,,codex,high
b05814b94677149a6ced8c327a06637c88e424a6fd23a77ea32cb52f8a436beb,public_health,TRUE,less_than_significant,alternative_specific,none,,FALSE,TRUE,FALSE,,codex,high
f29211e82f8d2f3bcac9b593dddccdd09eaa5f24bb7b2fd27c9f33fc8fbb0210,biological,TRUE,no_significant_impact,resource_specific,none,,FALSE,TRUE,FALSE,,codex,high
f29211e82f8d2f3bcac9b593dddccdd09eaa5f24bb7b2fd27c9f33fc8fbb0210,noise,TRUE,significant_unavoidable,resource_specific,none,,FALSE,TRUE,FALSE,Evidence states significant impact remains unavoidable/not fully mitigable.; Window also contains a different lower-severity conclusion for the same resource.; Window also contains a different lower-severity conclusion for the same resource.; Window also contains a different lower-severity conclusion for the same resource.,codex,medium
f29211e82f8d2f3bcac9b593dddccdd09eaa5f24bb7b2fd27c9f33fc8fbb0210,transportation,TRUE,significant_unavoidable,resource_specific,none,,FALSE,TRUE,FALSE,Evidence states significant impact remains unavoidable/not fully mitigable.; Window also contains a different lower-severity conclusion for the same resource.,codex,medium
f29211e82f8d2f3bcac9b593dddccdd09eaa5f24bb7b2fd27c9f33fc8fbb0210,land_use,TRUE,less_than_significant,alternative_specific,none,,FALSE,TRUE,FALSE,Window also contains a different lower-severity conclusion for the same resource.; Window also contains a different lower-severity conclusion for the same resource.,codex,medium
53a598d0e28324528f8b0d099284ac1f21330f670f8260f0bf9ecf9595b4f9dc,biological,TRUE,less_than_significant,resource_specific,none,,FALSE,TRUE,FALSE,,codex,high
53a598d0e28324528f8b0d099284ac1f21330f670f8260f0bf9ecf9595b4f9dc,public_health,TRUE,less_than_significant,resource_specific,none,,FALSE,TRUE,FALSE,,codex,high
a27a17eb8e8fbad9de6abe319626e21e7246a4f3a4473bdfb9de9e2de325928e,biological,TRUE,less_than_significant_with_mitigation,resource_specific,none,,TRUE,TRUE,FALSE,Conclusion appears dependent on committed mitigation or mitigation measures.,codex,high
a27a17eb8e8fbad9de6abe319626e21e7246a4f3a4473bdfb9de9e2de325928e,cultural,TRUE,less_than_significant_with_mitigation,threshold_specific,NHPA_adverse_effect,mitigated_below,TRUE,TRUE,FALSE,Conclusion appears dependent on committed mitigation or mitigation measures.; Window also contains a different lower-severity conclusion for the same resource.; Window also contains a different lower-severity conclusion for the same resource.,codex,medium
fd9caae883e503d5e16b55b2b4c2727d23c4699f8886f8b182bb629d4b13298e,water,TRUE,less_than_significant,resource_specific,wetland_floodplain,unknown,FALSE,TRUE,FALSE,Determination is tied to a regulatory or quantitative threshold in the evidence text.,codex,high
fd9caae883e503d5e16b55b2b4c2727d23c4699f8886f8b182bb629d4b13298e,biological,TRUE,less_than_significant,resource_specific,none,,FALSE,TRUE,FALSE,,codex,high
fd9caae883e503d5e16b55b2b4c2727d23c4699f8886f8b182bb629d4b13298e,soils_geology,TRUE,less_than_significant,resource_specific,none,,FALSE,TRUE,FALSE,,codex,high
90d0bbf313782d42affacb71f11e593b289bf3f3681d0fcc6560eec8a492ae62,water,TRUE,less_than_significant,resource_specific,wetland_floodplain,does_not_exceed,FALSE,TRUE,FALSE,Determination is tied to a regulatory or quantitative threshold in the evidence text.; Window also contains a different lower-severity conclusion for the same resource.; Window also contains a different lower-severity conclusion for the same resource.; Window also contains a different lower-severity conclusion for the same resource.,codex,medium
90d0bbf313782d42affacb71f11e593b289bf3f3681d0fcc6560eec8a492ae62,biological,TRUE,less_than_significant,resource_specific,none,,FALSE,TRUE,FALSE,Window also contains a different lower-severity conclusion for the same resource.; Window also contains a different lower-severity conclusion for the same resource.; Window also contains a different lower-severity conclusion for the same resource.,codex,medium
90d0bbf313782d42affacb71f11e593b289bf3f3681d0fcc6560eec8a492ae62,transportation,TRUE,no_significant_impact,resource_specific,none,,FALSE,TRUE,FALSE,,codex,high
90d0bbf313782d42affacb71f11e593b289bf3f3681d0fcc6560eec8a492ae62,socioeconomic,TRUE,less_than_significant,resource_specific,none,,FALSE,TRUE,FALSE,Window also contains a different lower-severity conclusion for the same resource.; Window also contains a different lower-severity conclusion for the same resource.,codex,medium
90d0bbf313782d42affacb71f11e593b289bf3f3681d0fcc6560eec8a492ae62,visual,TRUE,no_significant_impact,resource_specific,none,,FALSE,TRUE,FALSE,,codex,high
27bc7a9a832040f72b694496815803440cf62f5c5c97ce485515f24e6a0a0c9b,transportation,TRUE,significant_adverse,resource_specific,other_quantitative,exceeds,FALSE,TRUE,FALSE,Evidence states a significant adverse/significant impact for this resource.,codex,high
27bc7a9a832040f72b694496815803440cf62f5c5c97ce485515f24e6a0a0c9b,land_use,TRUE,no_significant_impact,resource_specific,none,,FALSE,TRUE,FALSE,,codex,high
f7c06192dcd68470bec5efd492c57e983df68f88fbe0cc2376e25265bf8acd22,air_quality,TRUE,less_than_significant,resource_specific,NAAQS,does_not_exceed,FALSE,TRUE,FALSE,Determination is tied to a regulatory or quantitative threshold in the evidence text.,codex,high
5f1f3be5695ad707073606e4925b6817684064b05300a064f321b6155ebd96dc,cultural,TRUE,less_than_significant,resource_specific,none,,FALSE,TRUE,FALSE,,codex,high
5f1f3be5695ad707073606e4925b6817684064b05300a064f321b6155ebd96dc,land_use,TRUE,less_than_significant,resource_specific,none,,FALSE,TRUE,FALSE,,codex,high
3baf6de87ab3ec033bc6e96e5e21e6fc8d68f4765bc0fc30b1cea04fee0dad08,none,FALSE,not_a_determination,,,,,FALSE,FALSE,No supported significance determination in evidence window.,codex,high
d240d8cc9257eba4645f7dc336725e6dc91fbf741877b507ae1232cbeec9970c,soils_geology,TRUE,no_significant_impact,alternative_specific,none,,FALSE,TRUE,FALSE,,codex,high
d240d8cc9257eba4645f7dc336725e6dc91fbf741877b507ae1232cbeec9970c,land_use,TRUE,no_significant_impact,alternative_specific,none,,FALSE,TRUE,FALSE,,codex,high
323a3fd58c525d7baaa2899ed9946fd1f244b40f49c44e503da572cd20640608,soils_geology,TRUE,no_significant_impact,alternative_specific,none,,FALSE,TRUE,FALSE,,codex,high
323a3fd58c525d7baaa2899ed9946fd1f244b40f49c44e503da572cd20640608,land_use,TRUE,no_significant_impact,alternative_specific,none,,FALSE,TRUE,FALSE,,codex,high
b1dc10c8d2fd5a7a71deec5f5702c1f593a4d4680e996d425068dce2ff00318c,socioeconomic,TRUE,less_than_significant,alternative_specific,none,,FALSE,TRUE,FALSE,,codex,high
b1dc10c8d2fd5a7a71deec5f5702c1f593a4d4680e996d425068dce2ff00318c,public_health,TRUE,less_than_significant,alternative_specific,none,,FALSE,TRUE,FALSE,,codex,high
45fc4f9e38821ab571df7e454836db7e263840c7a1de83e0e95fba7fabac5043,noise,TRUE,less_than_significant,programmatic_or_tiered,none,,FALSE,TRUE,FALSE,,codex,high
45fc4f9e38821ab571df7e454836db7e263840c7a1de83e0e95fba7fabac5043,land_use,TRUE,less_than_significant,programmatic_or_tiered,none,,FALSE,TRUE,FALSE,,codex,high
45fc4f9e38821ab571df7e454836db7e263840c7a1de83e0e95fba7fabac5043,socioeconomic,TRUE,less_than_significant,resource_specific,none,,FALSE,TRUE,FALSE,,codex,high
45fc4f9e38821ab571df7e454836db7e263840c7a1de83e0e95fba7fabac5043,public_health,TRUE,less_than_significant,resource_specific,none,,FALSE,TRUE,FALSE,,codex,high
45fc4f9e38821ab571df7e454836db7e263840c7a1de83e0e95fba7fabac5043,visual,TRUE,less_than_significant,programmatic_or_tiered,none,,FALSE,TRUE,FALSE,,codex,high
f31d2147d404b86e231f59d9828c752f844e90e0a247d7c8c9625d8cb8202d7a,cultural,TRUE,less_than_significant,resource_specific,other_quantitative,does_not_exceed,FALSE,TRUE,FALSE,Determination is tied to a regulatory or quantitative threshold in the evidence text.,codex,high
f31d2147d404b86e231f59d9828c752f844e90e0a247d7c8c9625d8cb8202d7a,socioeconomic,TRUE,less_than_significant,resource_specific,none,,FALSE,TRUE,FALSE,,codex,high
f31d2147d404b86e231f59d9828c752f844e90e0a247d7c8c9625d8cb8202d7a,public_health,TRUE,less_than_significant,resource_specific,other_quantitative,does_not_exceed,FALSE,TRUE,FALSE,Determination is tied to a regulatory or quantitative threshold in the evidence text.,codex,high
d7984d0cf48bffaf527ac9668c97b3372759f91919cb1ac7b73968b8ab5278b3,air_quality,TRUE,significant_unavoidable,alternative_specific,none,,TRUE,TRUE,FALSE,Evidence states significant impact remains unavoidable/not fully mitigable.; Window also contains a different lower-severity conclusion for the same resource.,codex,medium
d7984d0cf48bffaf527ac9668c97b3372759f91919cb1ac7b73968b8ab5278b3,climate_ghg,TRUE,significant_adverse,alternative_specific,other_quantitative,exceeds,FALSE,TRUE,FALSE,Evidence states a significant adverse/significant impact for this resource.,codex,high
d7984d0cf48bffaf527ac9668c97b3372759f91919cb1ac7b73968b8ab5278b3,biological,TRUE,significant_adverse,alternative_specific,other_quantitative,exceeds,FALSE,TRUE,FALSE,Evidence states a significant adverse/significant impact for this resource.,codex,high
d7984d0cf48bffaf527ac9668c97b3372759f91919cb1ac7b73968b8ab5278b3,land_use,TRUE,significant_adverse,alternative_specific,other_quantitative,exceeds,FALSE,TRUE,FALSE,Evidence states a significant adverse/significant impact for this resource.,codex,high
f8c388d971a9591c057b6a0ddcf58fec9d38414b97accd861ac3f9bbec0cf831,soils_geology,TRUE,less_than_significant,resource_specific,none,,FALSE,TRUE,FALSE,,codex,high
8bca617714acdbe94464f4d8ed88171c9f39bc6382ec61da504a778d5d5cb2e5,air_quality,TRUE,less_than_significant,resource_specific,other_quantitative,does_not_exceed,FALSE,TRUE,FALSE,Determination is tied to a regulatory or quantitative threshold in the evidence text.,codex,high
8bca617714acdbe94464f4d8ed88171c9f39bc6382ec61da504a778d5d5cb2e5,climate_ghg,TRUE,less_than_significant,resource_specific,other_quantitative,does_not_exceed,FALSE,TRUE,FALSE,Determination is tied to a regulatory or quantitative threshold in the evidence text.,codex,high
8bca617714acdbe94464f4d8ed88171c9f39bc6382ec61da504a778d5d5cb2e5,biological,TRUE,less_than_significant,resource_specific,other_quantitative,unknown,FALSE,TRUE,FALSE,Determination is tied to a regulatory or quantitative threshold in the evidence text.,codex,high
8bca617714acdbe94464f4d8ed88171c9f39bc6382ec61da504a778d5d5cb2e5,soils_geology,TRUE,less_than_significant,resource_specific,other_quantitative,unknown,FALSE,TRUE,FALSE,Determination is tied to a regulatory or quantitative threshold in the evidence text.,codex,high
